precip_roll_sum_7d,precip_roll_sum_30d,days_since_last_rain,temp_max_24h,soil_moisture_root,social_report_count,social_stress_index,leak_mention_flag,sentiment_polarity,most_common_pain_keyword,population_density,elevation_meters,is_weekend,month_sin,month_cos,location_name,date,lat,lon,risk_index,risk_code,measurement_date,day_in_period
9.7,41.1,1,12.11,50.0,0,0.0,0,0.0,none,14748.344135310876,2400.4,0,-0.5,-0.866,Iztacalco,2024-07-02,19.3953,-99.0975,1,D0,2024-06-30,2
9.7,41.1,1,12.11,51.0,0,0.0,0,0.0,none,13038.403006398597,2525.5,0,-0.5,-0.866,Iztacalco,2024-07-03,19.3953,-99.0975,1,D0,2024-06-30,3
9.7,41.1,1,12.11,52.0,0,0.0,0,0.0,none,12790.44939202963,2108.3,0,-0.5,-0.866,Iztacalco,2024-07-04,19.3953,-99.0975,1,D0,2024-06-30,4
9.7,41.1,1,12.11,52.0,0,0.0,0,0.0,none,8181.744947014306,2209.6,0,-0.5,-0.866,Iztacalco,2024-07-05,19.3953,-99.0975,1,D0,2024-06-30,5
9.7,41.1,1,12.11,52.0,0,0.0,0,0.0,none,14866.553181122803,2193.7,1,-0.5,-0.866,Iztacalco,2024-07-06,19.3953,-99.0975,1,D0,2024-06-30,6
9.7,41.1,1,12.11,51.0,0,0.0,0,0.0,none,8229.579517083941,2202.4,1,-0.5,-0.866,Iztacalco,2024-07-07,19.3953,-99.0975,1,D0,2024-06-30,7
9.7,41.1,1,12.11,51.0,0,0.0,0,0.0,none,10231.289189306923,2153.6,0,-0.5,-0.866,Iztacalco,2024-07-08,19.3953,-99.0975,1,D0,2024-06-30,8
9.7,41.1,1,12.11,51.0,0,0.0,0,0.0,none,13198.934797428188,2307.6,0,-0.5,-0.866,Iztacalco,2024-07-09,19.3953,-99.0975,1,D0,2024-06-30,9
9.7,41.1,1,12.11,52.0,0,0.0,0,0.0,none,13184.518177965067,2187.6,0,-0.5,-0.866,Iztacalco,2024-07-10,19.3953,-99.0975,1,D0,2024-06-30,10
9.7,41.1,1,12.11,54.0,0,0.0,0,0.0,none,14009.880431622572,2482.0,0,-0.5,-0.866,Iztacalco,2024-07-11,19.3953,-99.0975,1,D0,2024-06-30,11
9.7,41.1,1,12.11,55.0,0,0.0,0,0.0,none,9036.296530578955,2055.0,0,-0.5,-0.866,Iztacalco,2024-07-12,19.3953,-99.0975,1,D0,2024-06-30,12
9.7,41.1,1,12.11,55.0,0,0.0,0,0.0,none,9777.224752102991,2297.1,1,-0.5,-0.866,Iztacalco,2024-07-13,19.3953,-99.0975,1,D0,2024-06-30,13
9.7,41.1,1,12.11,55.0,0,0.0,0,0.0,none,8746.658178172787,2354.3,1,-0.5,-0.866,Iztacalco,2024-07-14,19.3953,-99.0975,1,D0,2024-06-30,14
9.7,41.1,1,12.11,55.0,0,0.0,0,0.0,none,10321.428167055386,2293.7,0,-0.5,-0.866,Iztacalco,2024-07-15,19.3953,-99.0975,1,D0,2024-07-15,0
9.7,41.1,1,12.11,55.0,0,0.0,0,0.0,none,12005.066656043957,2290.9,0,-0.5,-0.866,Iztacalco,2024-07-16,19.3953,-99.0975,1,D0,2024-07-15,1
9.7,41.1,1,12.11,55.0,0,0.0,0,0.0,none,14590.995495992367,2392.6,0,-0.5,-0.866,Iztacalco,2024-07-17,19.3953,-99.0975,1,D0,2024-07-15,2
9.7,41.1,1,12.11,56.0,0,0.0,0,0.0,none,13497.79492761086,2405.3,0,-0.5,-0.866,Iztacalco,2024-07-18,19.3953,-99.0975,1,D0,2024-07-15,3
9.7,41.1,1,12.11,57.0,0,0.0,0,0.0,none,10632.70770144583,2396.4,0,-0.5,-0.866,Iztacalco,2024-07-19,19.3953,-99.0975,1,D0,2024-07-15,4
9.7,41.1,1,12.11,58.0,0,0.0,0,0.0,none,10463.15772887434,2183.3,1,-0.5,-0.866,Iztacalco,2024-07-20,19.3953,-99.0975,1,D0,2024-07-15,5
9.7,41.1,1,12.11,58.0,0,0.0,0,0.0,none,9884.530167273117,2408.9,1,-0.5,-0.866,Iztacalco,2024-07-21,19.3953,-99.0975,1,D0,2024-07-15,6
9.7,41.1,1,12.11,59.0,0,0.0,0,0.0,none,13728.402446904085,2180.5,0,-0.5,-0.866,Iztacalco,2024-07-22,19.3953,-99.0975,1,D0,2024-07-15,7
9.7,41.1,1,12.11,62.0,0,0.0,0,0.0,none,11096.0523774118,2469.2,0,-0.5,-0.866,Iztacalco,2024-07-23,19.3953,-99.0975,1,D0,2024-07-15,8
9.7,41.1,1,12.11,63.0,0,0.0,0,0.0,none,9262.47644324714,2133.3,0,-0.5,-0.866,Iztacalco,2024-07-24,19.3953,-99.0975,1,D0,2024-07-15,9
9.7,41.1,1,12.11,64.0,0,0.0,0,0.0,none,13877.04862845181,2189.9,0,-0.5,-0.866,Iztacalco,2024-07-25,19.3953,-99.0975,1,D0,2024-07-15,10
9.7,41.1,1,12.11,64.0,0,0.0,0,0.0,none,11838.881399792403,2428.7,0,-0.5,-0.866,Iztacalco,2024-07-26,19.3953,-99.0975,1,D0,2024-07-15,11
9.7,41.1,1,12.11,64.0,0,0.0,0,0.0,none,10570.914894923017,2053.4,1,-0.5,-0.866,Iztacalco,2024-07-27,19.3953,-99.0975,1,D0,2024-07-15,12
9.7,41.1,1,12.11,64.0,0,0.0,0,0.0,none,11749.190857226573,2475.0,1,-0.5,-0.866,Iztacalco,2024-07-28,19.3953,-99.0975,1,D0,2024-07-15,13
9.7,41.1,1,12.11,64.0,0,0.0,0,0.0,none,12155.074787507328,2316.0,0,-0.5,-0.866,Iztacalco,2024-07-29,19.3953,-99.0975,1,D0,2024-07-15,14
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,14774.857381029287,2152.4,0,0.5,-0.866,Iztapalapa,2024-05-31,19.355,-99.063,3,D2,2024-05-31,0
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,11490.277679928648,2165.3,1,0.0,-1.0,Iztapalapa,2024-06-01,19.355,-99.063,3,D2,2024-05-31,1
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,11904.333003561533,2232.7,1,0.0,-1.0,Iztapalapa,2024-06-02,19.355,-99.063,3,D2,2024-05-31,2
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,8360.576378964715,2193.2,0,0.0,-1.0,Iztapalapa,2024-06-03,19.355,-99.063,3,D2,2024-05-31,3
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,12290.300298122707,2426.0,0,0.0,-1.0,Iztapalapa,2024-06-04,19.355,-99.063,3,D2,2024-05-31,4
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,11895.29771071163,2165.3,0,0.0,-1.0,Iztapalapa,2024-06-05,19.355,-99.063,3,D2,2024-05-31,5
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,11821.467843328168,2161.6,0,0.0,-1.0,Iztapalapa,2024-06-06,19.355,-99.063,3,D2,2024-05-31,6
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,8363.821853147234,2470.3,0,0.0,-1.0,Iztapalapa,2024-06-07,19.355,-99.063,3,D2,2024-05-31,7
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,12095.630650371297,2362.3,1,0.0,-1.0,Iztapalapa,2024-06-08,19.355,-99.063,3,D2,2024-05-31,8
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,11915.169979459091,2132.6,1,0.0,-1.0,Iztapalapa,2024-06-09,19.355,-99.063,3,D2,2024-05-31,9
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,8993.430503006068,2265.3,0,0.0,-1.0,Iztapalapa,2024-06-10,19.355,-99.063,3,D2,2024-05-31,10
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,9481.221222099268,2421.3,0,0.0,-1.0,Iztapalapa,2024-06-11,19.355,-99.063,3,D2,2024-05-31,11
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,13584.876601342166,2332.9,0,0.0,-1.0,Iztapalapa,2024-06-12,19.355,-99.063,3,D2,2024-05-31,12
9.2,40.6,1,12.02,37.0,67,0.9,1,0.01,fuga de agua,8367.544338926798,2512.1,0,0.0,-1.0,Iztapalapa,2024-06-13,19.355,-99.063,3,D2,2024-05-31,13
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,13375.214793554927,2517.3,0,0.0,-1.0,Iztapalapa,2024-06-14,19.355,-99.063,3,D2,2024-05-31,14
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,11412.643451186465,2448.3,1,0.0,-1.0,Iztapalapa,2024-06-15,19.355,-99.063,3,D2,2024-06-15,0
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,10922.937673503933,2349.2,1,0.0,-1.0,Iztapalapa,2024-06-16,19.355,-99.063,3,D2,2024-06-15,1
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,14058.828998370267,2238.9,0,0.0,-1.0,Iztapalapa,2024-06-17,19.355,-99.063,3,D2,2024-06-15,2
9.2,40.6,1,12.02,36.0,67,0.9,1,0.01,fuga de agua,14575.709953369716,2342.0,0,0.0,-1.0,Iztapalapa,2024-06-18,19.355,-99.063,3,D2,2024-06-15,3
9.2,40.6,1,12.02,38.0,67,0.9,1,0.01,fuga de agua,13810.332950145978,2417.0,0,0.0,-1.0,Iztapalapa,2024-06-19,19.355,-99.063,3,D2,2024-06-15,4
9.2,40.6,1,12.02,39.0,67,0.9,1,0.01,fuga de agua,11425.558435419356,2299.2,0,0.0,-1.0,Iztapalapa,2024-06-20,19.355,-99.063,3,D2,2024-06-15,5
9.2,40.6,1,12.02,40.0,67,0.9,1,0.01,fuga de agua,13157.686172537724,2141.0,0,0.0,-1.0,Iztapalapa,2024-06-21,19.355,-99.063,3,D2,2024-06-15,6
9.2,40.6,1,12.02,40.0,67,0.9,1,0.01,fuga de agua,10077.833983533726,2191.7,1,0.0,-1.0,Iztapalapa,2024-06-22,19.355,-99.063,3,D2,2024-06-15,7
9.2,40.6,1,12.02,41.0,67,0.9,1,0.01,fuga de agua,8616.438881774895,2109.4,1,0.0,-1.0,Iztapalapa,2024-06-23,19.355,-99.063,3,D2,2024-06-15,8
9.2,40.6,1,12.02,43.0,67,0.9,1,0.01,fuga de agua,14088.977401238755,2302.8,0,0.0,-1.0,Iztapalapa,2024-06-24,19.355,-99.063,3,D2,2024-06-15,9
9.2,40.6,1,12.02,47.0,67,0.9,1,0.01,fuga de agua,13979.860189261548,2266.2,0,0.0,-1.0,Iztapalapa,2024-06-25,19.355,-99.063,3,D2,2024-06-15,10
9.2,40.6,1,12.02,47.0,67,0.9,1,0.01,fuga de agua,13365.999409994878,2052.7,0,0.0,-1.0,Iztapalapa,2024-06-26,19.355,-99.063,3,D2,2024-06-15,11
9.2,40.6,1,12.02,47.0,67,0.9,1,0.01,fuga de agua,14342.362998244962,2194.8,0,0.0,-1.0,Iztapalapa,2024-06-27,19.355,-99.063,3,D2,2024-06-15,12
9.2,40.6,1,12.02,47.0,67,0.9,1,0.01,fuga de agua,8031.670590366484,2114.1,0,0.0,-1.0,Iztapalapa,2024-06-28,19.355,-99.063,3,D2,2024-06-15,13
9.2,40.6,1,12.02,47.0,67,0.9,1,0.01,fuga de agua,10151.237763993217,2286.4,1,0.0,-1.0,Iztapalapa,2024-06-29,19.355,-99.063,3,D2,2024-06-15,14
9.2,40.6,1,12.02,49.0,67,0.9,1,0.01,fuga de agua,10083.32664204458,2257.7,1,0.0,-1.0,Iztapalapa,2024-06-30,19.355,-99.063,3,D2,2024-06-30,0
9.2,40.6,1,12.02,50.0,67,0.9,1,0.01,fuga de agua,9312.635601886648,2351.7,0,-0.5,-0.866,Iztapalapa,2024-07-01,19.355,-99.063,3,D2,2024-06-30,1
9.2,40.6,1,12.02,50.0,67,0.9,1,0.01,fuga de agua,10631.002979176948,2432.1,0,-0.5,-0.866,Iztapalapa,2024-07-02,19.355,-99.063,3,D2,2024-06-30,2
9.2,40.6,1,12.02,51.0,67,0.9,1,0.01,fuga de agua,13848.392665448438,2351.4,0,-0.5,-0.866,Iztapalapa,2024-07-03,19.355,-99.063,3,D2,2024-06-30,3
9.2,40.6,1,12.02,52.0,67,0.9,1,0.01,fuga de agua,8831.728215237192,2079.2,0,-0.5,-0.866,Iztapalapa,2024-07-04,19.355,-99.063,3,D2,2024-06-30,4
9.2,40.6,1,12.02,52.0,67,0.9,1,0.01,fuga de agua,11743.864246043664,2093.9,0,-0.5,-0.866,Iztapalapa,2024-07-05,19.355,-99.063,3,D2,2024-06-30,5
9.2,40.6,1,12.02,52.0,67,0.9,1,0.01,fuga de agua,14038.764945068046,2441.1,1,-0.5,-0.866,Iztapalapa,2024-07-06,19.355,-99.063,3,D2,2024-06-30,6
9.2,40.6,1,12.02,51.0,67,0.9,1,0.01,fuga de agua,9914.146455233831,2333.6,1,-0.5,-0.866,Iztapalapa,2024-07-07,19.355,-99.063,3,D2,2024-06-30,7
9.2,40.6,1,12.02,51.0,67,0.9,1,0.01,fuga de agua,10113.34196472825,2175.3,0,-0.5,-0.866,Iztapalapa,2024-07-08,19.355,-99.063,3,D2,2024-06-30,8
9.2,40.6,1,12.02,51.0,67,0.9,1,0.01,fuga de agua,12380.857962831205,2322.9,0,-0.5,-0.866,Iztapalapa,2024-07-09,19.355,-99.063,3,D2,2024-06-30,9
9.2,40.6,1,12.02,52.0,67,0.9,1,0.01,fuga de agua,8168.487440483209,2326.8,0,-0.5,-0.866,Iztapalapa,2024-07-10,19.355,-99.063,3,D2,2024-06-30,10
9.2,40.6,1,12.02,54.0,67,0.9,1,0.01,fuga de agua,13364.894998445776,2267.0,0,-0.5,-0.866,Iztapalapa,2024-07-11,19.355,-99.063,3,D2,2024-06-30,11
9.2,40.6,1,12.02,55.0,67,0.9,1,0.01,fuga de agua,11966.537957805753,2392.9,0,-0.5,-0.866,Iztapalapa,2024-07-12,19.355,-99.063,3,D2,2024-06-30,12
9.2,40.6,1,12.02,55.0,67,0.9,1,0.01,fuga de agua,14562.428497082938,2461.3,1,-0.5,-0.866,Iztapalapa,2024-07-13,19.355,-99.063,3,D2,2024-06-30,13
9.2,40.6,1,12.02,55.0,67,0.9,1,0.01,fuga de agua,13782.80849955955,2274.5,1,-0.5,-0.866,Iztapalapa,2024-07-14,19.355,-99.063,3,D2,2024-06-30,14
9.2,40.6,1,12.02,55.0,67,0.9,1,0.01,fuga de agua,13145.162243417159,2048.0,0,-0.5,-0.866,Iztapalapa,2024-07-15,19.355,-99.063,3,D2,2024-07-15,0
9.2,40.6,1,12.02,55.0,67,0.9,1,0.01,fuga de agua,14495.25474352192,2470.7,0,-0.5,-0.866,Iztapalapa,2024-07-16,19.355,-99.063,3,D2,2024-07-15,1
9.2,40.6,1,12.02,55.0,67,0.9,1,0.01,fuga de agua,14466.374879933006,2109.3,0,-0.5,-0.866,Iztapalapa,2024-07-17,19.355,-99.063,3,D2,2024-07-15,2
9.2,40.6,1,12.02,56.0,67,0.9,1,0.01,fuga de agua,13821.117687593282,2434.4,0,-0.5,-0.866,Iztapalapa,2024-07-18,19.355,-99.063,3,D2,2024-07-15,3
9.2,40.6,1,12.02,57.0,67,0.9,1,0.01,fuga de agua,12884.947328400542,2220.3,0,-0.5,-0.866,Iztapalapa,2024-07-19,19.355,-99.063,3,D2,2024-07-15,4
9.2,40.6,1,12.02,58.0,67,0.9,1,0.01,fuga de agua,8973.502093861072,2363.6,1,-0.5,-0.866,Iztapalapa,2024-07-20,19.355,-99.063,3,D2,2024-07-15,5
9.2,40.6,1,12.02,58.0,67,0.9,1,0.01,fuga de agua,11154.282951916077,2131.1,1,-0.5,-0.866,Iztapalapa,2024-07-21,19.355,-99.063,3,D2,2024-07-15,6
9.2,40.6,1,12.02,59.0,67,0.9,1,0.01,fuga de agua,10224.5127646314,2179.3,0,-0.5,-0.866,Iztapalapa,2024-07-22,19.355,-99.063,3,D2,2024-07-15,7
9.2,40.6,1,12.02,62.0,67,0.9,1,0.01,fuga de agua,14549.966967269287,2417.7,0,-0.5,-0.866,Iztapalapa,2024-07-23,19.355,-99.063,3,D2,2024-07-15,8
9.2,40.6,1,12.02,63.0,67,0.9,1,0.01,fuga de agua,9993.465345672696,2407.9,0,-0.5,-0.866,Iztapalapa,2024-07-24,19.355,-99.063,3,D2,2024-07-15,9
9.2,40.6,1,12.02,64.0,67,0.9,1,0.01,fuga de agua,14364.580521757762,2040.8,0,-0.5,-0.866,Iztapalapa,2024-07-25,19.355,-99.063,3,D2,2024-07-15,10
9.2,40.6,1,12.02,64.0,67,0.9,1,0.01,fuga de agua,11380.898561938935,2288.6,0,-0.5,-0.866,Iztapalapa,2024-07-26,19.355,-99.063,3,D2,2024-07-15,11
9.2,40.6,1,12.02,64.0,67,0.9,1,0.01,fuga de agua,13977.438586330392,2109.9,1,-0.5,-0.866,Iztapalapa,2024-07-27,19.355,-99.063,3,D2,2024-07-15,12
9.2,40.6,1,12.02,64.0,67,0.9,1,0.01,fuga de agua,10961.222080252766,2457.2,1,-0.5,-0.866,Iztapalapa,2024-07-28,19.355,-99.063,3,D2,2024-07-15,13
9.2,40.6,1,12.02,64.0,67,0.9,1,0.01,fuga de agua,9185.985687663055,2057.2,0,-0.5,-0.866,Iztapalapa,2024-07-29,19.355,-99.063,3,D2,2024-07-15,14
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,10133.12959859878,2365.0,0,0.5,-0.866,La Magdalena Contreras,2024-05-31,19.3221,-99.231,3,D2,2024-05-31,0
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,14338.594803099422,2198.0,1,0.0,-1.0,La Magdalena Contreras,2024-06-01,19.3221,-99.231,3,D2,2024-05-31,1
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,13864.226312143575,2180.0,1,0.0,-1.0,La Magdalena Contreras,2024-06-02,19.3221,-99.231,3,D2,2024-05-31,2
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,9047.244472388687,2384.7,0,0.0,-1.0,La Magdalena Contreras,2024-06-03,19.3221,-99.231,3,D2,2024-05-31,3
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,8270.245886289214,2139.8,0,0.0,-1.0,La Magdalena Contreras,2024-06-04,19.3221,-99.231,3,D2,2024-05-31,4
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,10934.579500934498,2447.1,0,0.0,-1.0,La Magdalena Contreras,2024-06-05,19.3221,-99.231,3,D2,2024-05-31,5
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,14721.683977566461,2174.5,0,0.0,-1.0,La Magdalena Contreras,2024-06-06,19.3221,-99.231,3,D2,2024-05-31,6
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,12639.62190194357,2463.8,0,0.0,-1.0,La Magdalena Contreras,2024-06-07,19.3221,-99.231,3,D2,2024-05-31,7
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,9240.297952066778,2395.8,1,0.0,-1.0,La Magdalena Contreras,2024-06-08,19.3221,-99.231,3,D2,2024-05-31,8
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,10818.81717869695,2217.6,1,0.0,-1.0,La Magdalena Contreras,2024-06-09,19.3221,-99.231,3,D2,2024-05-31,9
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,9909.298599630129,2173.4,0,0.0,-1.0,La Magdalena Contreras,2024-06-10,19.3221,-99.231,3,D2,2024-05-31,10
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,10457.17921407828,2310.0,0,0.0,-1.0,La Magdalena Contreras,2024-06-11,19.3221,-99.231,3,D2,2024-05-31,11
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,10988.014957909822,2416.2,0,0.0,-1.0,La Magdalena Contreras,2024-06-12,19.3221,-99.231,3,D2,2024-05-31,12
12.5,43.9,1,9.6,37.0,0,0.0,0,0.0,none,12991.902128027563,2517.1,0,0.0,-1.0,La Magdalena Contreras,2024-06-13,19.3221,-99.231,3,D2,2024-05-31,13
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,8394.879755503856,2274.0,0,0.0,-1.0,La Magdalena Contreras,2024-06-14,19.3221,-99.231,3,D2,2024-05-31,14
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,9380.162816725906,2049.9,1,0.0,-1.0,La Magdalena Contreras,2024-06-15,19.3221,-99.231,3,D2,2024-06-15,0
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,8278.191848708468,2356.0,1,0.0,-1.0,La Magdalena Contreras,2024-06-16,19.3221,-99.231,3,D2,2024-06-15,1
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,14224.401018595618,2238.0,0,0.0,-1.0,La Magdalena Contreras,2024-06-17,19.3221,-99.231,3,D2,2024-06-15,2
12.5,43.9,1,9.6,36.0,0,0.0,0,0.0,none,14547.370728765514,2252.6,0,0.0,-1.0,La Magdalena Contreras,2024-06-18,19.3221,-99.231,3,D2,2024-06-15,3
12.5,43.9,1,9.6,38.0,0,0.0,0,0.0,none,14491.852922964754,2432.3,0,0.0,-1.0,La Magdalena Contreras,2024-06-19,19.3221,-99.231,3,D2,2024-06-15,4
12.5,43.9,1,9.6,39.0,0,0.0,0,0.0,none,13980.459499072198,2492.6,0,0.0,-1.0,La Magdalena Contreras,2024-06-20,19.3221,-99.231,3,D2,2024-06-15,5
12.5,43.9,1,9.6,40.0,0,0.0,0,0.0,none,11586.561272774105,2214.9,0,0.0,-1.0,La Magdalena Contreras,2024-06-21,19.3221,-99.231,3,D2,2024-06-15,6
12.5,43.9,1,9.6,40.0,0,0.0,0,0.0,none,13117.071191852421,2176.5,1,0.0,-1.0,La Magdalena Contreras,2024-06-22,19.3221,-99.231,3,D2,2024-06-15,7
12.5,43.9,1,9.6,41.0,0,0.0,0,0.0,none,10507.656572003518,2487.2,1,0.0,-1.0,La Magdalena Contreras,2024-06-23,19.3221,-99.231,3,D2,2024-06-15,8
12.5,43.9,1,9.6,43.0,0,0.0,0,0.0,none,14304.819650521611,2188.3,0,0.0,-1.0,La Magdalena Contreras,2024-06-24,19.3221,-99.231,3,D2,2024-06-15,9
12.5,43.9,1,9.6,47.0,0,0.0,0,0.0,none,8734.42730049818,2229.8,0,0.0,-1.0,La Magdalena Contreras,2024-06-25,19.3221,-99.231,3,D2,2024-06-15,10
12.5,43.9,1,9.6,47.0,0,0.0,0,0.0,none,10900.158161953974,2343.5,0,0.0,-1.0,La Magdalena Contreras,2024-06-26,19.3221,-99.231,3,D2,2024-06-15,11
12.5,43.9,1,9.6,47.0,0,0.0,0,0.0,none,11409.05904898481,2102.5,0,0.0,-1.0,La Magdalena Contreras,2024-06-27,19.3221,-99.231,3,D2,2024-06-15,12
12.5,43.9,1,9.6,47.0,0,0.0,0,0.0,none,12704.204860689442,2368.7,0,0.0,-1.0,La Magdalena Contreras,2024-06-28,19.3221,-99.231,3,D2,2024-06-15,13
12.5,43.9,1,9.6,47.0,0,0.0,0,0.0,none,14041.087203125211,2276.3,1,0.0,-1.0,La Magdalena Contreras,2024-06-29,19.3221,-99.231,3,D2,2024-06-15,14
12.5,43.9,1,9.6,49.0,0,0.0,0,0.0,none,10834.313254487522,2313.8,1,0.0,-1.0,La Magdalena Contreras,2024-06-30,19.3221,-99.231,2,D1,2024-06-30,0
12.5,43.9,1,9.6,50.0,0,0.0,0,0.0,none,11611.643552669957,2363.6,0,-0.5,-0.866,La Magdalena Contreras,2024-07-01,19.3221,-99.231,2,D1,2024-06-30,1
12.5,43.9,1,9.6,50.0,0,0.0,0,0.0,none,9175.695407220552,2063.2,0,-0.5,-0.866,La Magdalena Contreras,2024-07-02,19.3221,-99.231,2,D1,2024-06-30,2
12.5,43.9,1,9.6,51.0,0,0.0,0,0.0,none,14031.434525519759,2391.1,0,-0.5,-0.866,La Magdalena Contreras,2024-07-03,19.3221,-99.231,2,D1,2024-06-30,3
12.5,43.9,1,9.6,52.0,0,0.0,0,0.0,none,9277.389678839909,2117.2,0,-0.5,-0.866,La Magdalena Contreras,2024-07-04,19.3221,-99.231,2,D1,2024-06-30,4
12.5,43.9,1,9.6,52.0,0,0.0,0,0.0,none,14084.439600420925,2317.6,0,-0.5,-0.866,La Magdalena Contreras,2024-07-05,19.3221,-99.231,2,D1,2024-06-30,5
12.5,43.9,1,9.6,52.0,0,0.0,0,0.0,none,13580.01817444091,2419.5,1,-0.5,-0.866,La Magdalena Contreras,2024-07-06,19.3221,-99.231,2,D1,2024-06-30,6
12.5,43.9,1,9.6,51.0,0,0.0,0,0.0,none,14519.856130358234,2201.4,1,-0.5,-0.866,La Magdalena Contreras,2024-07-07,19.3221,-99.231,2,D1,2024-06-30,7
12.5,43.9,1,9.6,51.0,0,0.0,0,0.0,none,14443.186381721047,2510.0,0,-0.5,-0.866,La Magdalena Contreras,2024-07-08,19.3221,-99.231,2,D1,2024-06-30,8
12.5,43.9,1,9.6,51.0,0,0.0,0,0.0,none,11793.47737316813,2086.6,0,-0.5,-0.866,La Magdalena Contreras,2024-07-09,19.3221,-99.231,2,D1,2024-06-30,9
12.5,43.9,1,9.6,52.0,0,0.0,0,0.0,none,13037.676071268752,2335.9,0,-0.5,-0.866,La Magdalena Contreras,2024-07-10,19.3221,-99.231,2,D1,2024-06-30,10
12.5,43.9,1,9.6,54.0,0,0.0,0,0.0,none,14215.514896890054,2307.7,0,-0.5,-0.866,La Magdalena Contreras,2024-07-11,19.3221,-99.231,2,D1,2024-06-30,11
12.5,43.9,1,9.6,55.0,0,0.0,0,0.0,none,10968.204622029727,2376.8,0,-0.5,-0.866,La Magdalena Contreras,2024-07-12,19.3221,-99.231,2,D1,2024-06-30,12
12.5,43.9,1,9.6,55.0,0,0.0,0,0.0,none,13108.208129935801,2514.8,1,-0.5,-0.866,La Magdalena Contreras,2024-07-13,19.3221,-99.231,2,D1,2024-06-30,13
12.5,43.9,1,9.6,55.0,0,0.0,0,0.0,none,14291.284054340324,2401.4,1,-0.5,-0.866,La Magdalena Contreras,2024-07-14,19.3221,-99.231,2,D1,2024-06-30,14
12.5,43.9,1,9.6,55.0,0,0.0,0,0.0,none,12618.63335824028,2476.1,0,-0.5,-0.866,La Magdalena Contreras,2024-07-15,19.3221,-99.231,2,D1,2024-07-15,0
12.5,43.9,1,9.6,55.0,0,0.0,0,0.0,none,14990.420979019758,2451.3,0,-0.5,-0.866,La Magdalena Contreras,2024-07-16,19.3221,-99.231,2,D1,2024-07-15,1
12.5,43.9,1,9.6,55.0,0,0.0,0,0.0,none,12903.363650370733,2264.7,0,-0.5,-0.866,La Magdalena Contreras,2024-07-17,19.3221,-99.231,2,D1,2024-07-15,2
12.5,43.9,1,9.6,56.0,0,0.0,0,0.0,none,13262.207098799274,2530.6,0,-0.5,-0.866,La Magdalena Contreras,2024-07-18,19.3221,-99.231,2,D1,2024-07-15,3
12.5,43.9,1,9.6,57.0,0,0.0,0,0.0,none,11437.635577280367,2086.3,0,-0.5,-0.866,La Magdalena Contreras,2024-07-19,19.3221,-99.231,2,D1,2024-07-15,4
12.5,43.9,1,9.6,58.0,0,0.0,0,0.0,none,14040.901788931802,2421.1,1,-0.5,-0.866,La Magdalena Contreras,2024-07-20,19.3221,-99.231,2,D1,2024-07-15,5
12.5,43.9,1,9.6,58.0,0,0.0,0,0.0,none,11937.045433762989,2046.5,1,-0.5,-0.866,La Magdalena Contreras,2024-07-21,19.3221,-99.231,2,D1,2024-07-15,6
